,grocery_sent,unhealthy_sent,healthy_sent,FIPS,Name_x,State_x,final_sent,Name_y,State_y
0,0.25,0.26,0.35,04013,Maricopa,AZ,healthy,Maricopa,AZ
1,0.46,0.25,0.1,04019,Pima,AZ,unhealthy,Pima,AZ
2,0.42,0.18,0.55,04021,Pinal,AZ,healthy,Pinal,AZ
3,0.26,0.27,0.19,06001,Alameda,CA,unhealthy,Alameda,CA
4,0.08,0.33,0.22,06013,Contra Costa,CA,unhealthy,Contra Costa,CA
5,0.0,0.46,0.39,06017,El Dorado,CA,unhealthy,El Dorado,CA
6,0.0,0.3,0.28,06029,Kern,CA,unhealthy,Kern,CA
7,0.09,0.3,0.29,06037,Los Angeles,CA,unhealthy,Los Angeles,CA
8,0.29,-0.02,0.28,06041,Marin,CA,healthy,Marin,CA
9,0.0,-2.0,-0.12,06045,Mendocino,CA,healthy,Mendocino,CA
10,0.0,0.31,0.2,06053,Monterey,CA,unhealthy,Monterey,CA
11,0.1,0.25,0.42,06055,Napa,CA,healthy,Napa,CA
12,0.13,0.27,0.24,06059,Orange,CA,unhealthy,Orange,CA
13,0.42,0.42,0.33,06061,Placer,CA,unhealthy,Placer,CA
14,0.24,0.35,0.29,06065,Riverside,CA,unhealthy,Riverside,CA
15,0.18,0.17,0.2,06067,Sacramento,CA,healthy,Sacramento,CA
16,0.35,0.31,0.29,06071,San Bernardino,CA,unhealthy,San Bernardino,CA
17,0.2,0.3,0.22,06073,San Diego,CA,unhealthy,San Diego,CA
18,0.04,0.27,0.21,06075,San Francisco,CA,unhealthy,San Francisco,CA
19,0.44,0.3,0.63,06079,San Luis Obispo,CA,healthy,San Luis Obispo,CA
20,0.11,0.17,0.28,06081,San Mateo,CA,healthy,San Mateo,CA
21,0.3,0.36,0.54,06083,Santa Barbara,CA,healthy,Santa Barbara,CA
22,0.22,0.27,0.23,06085,Santa Clara,CA,unhealthy,Santa Clara,CA
23,0.53,0.31,0.47,06087,Santa Cruz,CA,healthy,Santa Cruz,CA
24,-0.3,-2.0,0.62,06089,Shasta,CA,healthy,Shasta,CA
25,0.19,0.44,0.16,06097,Sonoma,CA,unhealthy,Sonoma,CA
26,0.21,0.26,0.25,06111,Ventura,CA,unhealthy,Ventura,CA
27,0.76,0.21,0.34,06113,Yolo,CA,healthy,Yolo,CA
28,0.96,0.26,0.39,08031,Denver,CO,healthy,Denver,CO
29,0.44,0.25,0.4,08041,El Paso,CO,healthy,El Paso,CO
30,0.14,0.46,0.39,09003,Hartford,CT,unhealthy,Hartford,CT
31,0.42,0.38,0.35,11001,Washington,DC,unhealthy,Washington,DC
32,0.19,0.41,0.3,12011,Broward,FL,unhealthy,Broward,FL
33,0.25,0.31,0.3,12071,Lee,FL,unhealthy,Lee,FL
34,0.36,0.38,0.43,12103,Pinellas,FL,healthy,Pinellas,FL
35,0.32,0.83,0.62,12123,Taylor,FL,unhealthy,Taylor,FL
36,0.0,0.2,0.48,13051,Chatham,GA,healthy,Chatham,GA
37,0.0,0.27,0.15,13063,Clayton,GA,unhealthy,Clayton,GA
38,-0.05,0.48,0.22,13067,Cobb,GA,unhealthy,Cobb,GA
39,0.0,0.36,0.87,13077,Coweta,GA,healthy,Coweta,GA
40,-0.05,0.22,0.32,13089,De Kalb,GA,healthy,De Kalb,GA
41,0.58,-2.0,0.0,13097,Douglas,GA,healthy,Douglas,GA
42,-0.21,0.73,0.0,13113,Fayette,GA,unhealthy,Fayette,GA
43,0.45,0.27,0.3,13121,Fulton,GA,healthy,Fulton,GA
44,0.0,0.47,0.22,13135,Gwinnett,GA,unhealthy,Gwinnett,GA
45,-0.15,-0.06,0.22,13139,Hall,GA,healthy,Hall,GA
46,0.01,0.36,0.27,15003,Honolulu,HI,unhealthy,Honolulu,HI
47,0.0,0.23,0.39,15009,Maui,HI,healthy,Maui,HI
48,0.39,0.34,0.38,16001,Ada,ID,healthy,Ada,ID
49,0.4,0.48,0.54,16055,Kootenai,ID,healthy,Kootenai,ID
50,0.1,0.29,0.31,17031,Cook,IL,healthy,Cook,IL
51,-0.21,0.23,0.11,17043,Du Page,IL,unhealthy,Du Page,IL
52,0.48,0.37,0.13,17089,Kane,IL,unhealthy,Kane,IL
53,0.22,0.2,0.43,17097,Lake,IL,healthy,Lake,IL
54,0.0,0.38,0.0,17115,Macon,IL,unhealthy,Macon,IL
55,-0.13,-2.0,-0.13,18067,Howard,IN,healthy,Howard,IN
56,0.0,0.26,0.36,18097,Marion,IN,healthy,Marion,IN
57,0.0,0.34,0.27,18105,Monroe,IN,unhealthy,Monroe,IN
58,0.0,0.11,0.49,18141,St Joseph,IN,healthy,St Joseph,IN
59,0.0,0.34,-0.08,19049,Dallas,IA,unhealthy,Dallas,IA
60,0.38,0.61,0.38,21059,Daviess,KY,unhealthy,Daviess,KY
61,0.0,0.16,0.21,21067,Fayette,KY,healthy,Fayette,KY
62,0.0,0.31,0.3,21111,Jefferson,KY,unhealthy,Jefferson,KY
63,-0.53,0.0,0.0,21145,McCracken,KY,unhealthy,McCracken,KY
64,0.0,0.07,0.3,21227,Warren,KY,healthy,Warren,KY
65,0.18,0.18,0.21,22017,Caddo,LA,healthy,Caddo,LA
66,0.32,0.21,0.46,22019,Calcasieu,LA,healthy,Calcasieu,LA
67,0.0,0.5,0.14,22033,East Baton Rouge,LA,unhealthy,East Baton Rouge,LA
68,0.67,0.1,0.05,22051,Jefferson,LA,unhealthy,Jefferson,LA
69,0.0,0.65,0.22,22055,Lafayette,LA,unhealthy,Lafayette,LA
70,0.84,0.33,0.21,22071,Orleans,LA,unhealthy,Orleans,LA
71,0.49,-2.0,-2.0,22079,Rapides,LA,tie,Rapides,LA
72,0.0,0.19,0.19,24005,Baltimore,MD,unhealthy,Baltimore,MD
73,0.0,0.29,0.24,24031,Montgomery,MD,unhealthy,Montgomery,MD
74,0.0,0.19,0.36,24510,Baltimore City,MD,healthy,Baltimore City,MD
75,0.0,0.37,0.3,25017,Middlesex,MA,unhealthy,Middlesex,MA
76,0.0,0.41,0.16,25021,Norfolk,MA,unhealthy,Norfolk,MA
77,0.74,0.29,0.31,25025,Suffolk,MA,healthy,Suffolk,MA
78,0.0,0.21,0.21,26093,Livingston,MI,healthy,Livingston,MI
79,0.27,0.31,0.36,26099,Macomb,MI,healthy,Macomb,MI
80,0.0,-2.0,-2.0,26115,Monroe,MI,tie,Monroe,MI
81,0.0,0.32,0.4,26125,Oakland,MI,healthy,Oakland,MI
82,0.17,0.27,0.28,26163,Wayne,MI,healthy,Wayne,MI
83,0.39,0.28,0.24,27053,Hennepin,MN,unhealthy,Hennepin,MN
84,0.85,-0.3,0.06,27137,St Louis,MN,healthy,St Louis,MN
85,0.51,0.23,0.18,32003,Clark,NV,unhealthy,Clark,NV
86,-0.06,0.37,0.36,34003,Bergen,NJ,unhealthy,Bergen,NJ
87,0.0,0.04,0.41,34005,Burlington,NJ,healthy,Burlington,NJ
88,0.21,0.08,0.21,34007,Camden,NJ,healthy,Camden,NJ
89,0.0,0.35,0.31,36029,Erie,NY,unhealthy,Erie,NY
90,0.0,0.26,0.32,36047,Kings,NY,healthy,Kings,NY
91,0.66,0.24,0.21,36059,Nassau,NY,unhealthy,Nassau,NY
92,-0.02,0.35,0.3,36061,New York,NY,unhealthy,New York,NY
93,0.0,0.19,0.38,36119,Westchester,NY,healthy,Westchester,NY
94,0.17,0.31,0.26,37119,Mecklenburg,NC,unhealthy,Mecklenburg,NC
95,0.0,0.22,0.27,37183,Wake,NC,healthy,Wake,NC
96,0.0,0.31,0.27,39017,Butler,OH,unhealthy,Butler,OH
97,0.72,0.12,0.22,39041,Delaware,OH,healthy,Delaware,OH
98,0.2,0.29,0.25,39049,Franklin,OH,unhealthy,Franklin,OH
99,0.0,0.3,0.69,39057,Greene,OH,healthy,Greene,OH
100,0.18,0.35,0.38,39061,Hamilton,OH,healthy,Hamilton,OH
101,0.61,0.18,0.25,39083,Knox,OH,healthy,Knox,OH
102,0.25,0.27,0.25,39095,Lucas,OH,unhealthy,Lucas,OH
103,0.36,0.23,0.22,39113,Montgomery,OH,unhealthy,Montgomery,OH
104,0.0,-2.0,-2.0,39145,Scioto,OH,tie,Scioto,OH
105,0.69,0.32,0.28,39165,Warren,OH,unhealthy,Warren,OH
106,0.09,0.9,-2.0,39173,Wood,OH,unhealthy,Wood,OH
107,0.0,0.34,0.29,40109,Oklahoma,OK,unhealthy,Oklahoma,OK
108,0.06,0.27,0.23,41051,Multnomah,OR,unhealthy,Multnomah,OR
109,-0.46,0.38,0.56,41053,Polk,OR,healthy,Polk,OR
110,0.0,0.31,0.13,41067,Washington,OR,unhealthy,Washington,OR
111,0.0,0.3,0.13,42003,Allegheny,PA,unhealthy,Allegheny,PA
112,0.9,0.38,0.45,42017,Bucks,PA,healthy,Bucks,PA
113,0.0,0.2,0.35,42029,Chester,PA,healthy,Chester,PA
114,-0.23,0.01,0.23,42091,Montgomery,PA,healthy,Montgomery,PA
115,-0.22,0.38,0.31,42101,Philadelphia,PA,unhealthy,Philadelphia,PA
116,-0.67,0.34,0.2,44007,Providence,RI,unhealthy,Providence,RI
117,-0.06,0.28,0.39,45051,Horry,SC,healthy,Horry,SC
118,0.54,0.45,0.32,45079,Richland,SC,unhealthy,Richland,SC
119,0.24,0.33,0.28,47037,Davidson,TN,unhealthy,Davidson,TN
120,0.0,0.34,0.24,47093,Knox,TN,unhealthy,Knox,TN
121,0.92,0.42,0.49,47149,Rutherford,TN,healthy,Rutherford,TN
122,0.0,0.47,0.32,47157,Shelby,TN,unhealthy,Shelby,TN
123,-0.23,0.57,0.0,47179,Washington,TN,unhealthy,Washington,TN
124,0.77,0.48,0.47,47187,Williamson,TN,unhealthy,Williamson,TN
125,0.6,0.52,0.56,48039,Brazoria,TX,healthy,Brazoria,TX
126,0.71,0.05,0.48,48041,Brazos,TX,healthy,Brazos,TX
127,0.69,0.36,0.25,48085,Collin,TX,unhealthy,Collin,TX
128,0.34,0.37,0.37,48113,Dallas,TX,healthy,Dallas,TX
129,0.64,0.24,0.27,48121,Denton,TX,healthy,Denton,TX
130,0.59,0.49,0.33,48139,Ellis,TX,unhealthy,Ellis,TX
131,0.52,0.46,0.32,48157,Fort Bend,TX,unhealthy,Fort Bend,TX
132,0.43,-0.01,0.0,48167,Galveston,TX,healthy,Galveston,TX
133,0.5,0.36,0.29,48201,Harris,TX,unhealthy,Harris,TX
134,0.71,-2.0,0.65,48203,Harrison,TX,healthy,Harrison,TX
135,0.55,-2.0,0.26,48245,Jefferson,TX,healthy,Jefferson,TX
136,0.74,0.29,-2.0,48251,Johnson,TX,unhealthy,Johnson,TX
137,-0.31,0.25,0.0,48303,Lubbock,TX,unhealthy,Lubbock,TX
138,0.59,0.38,0.12,48339,Montgomery,TX,unhealthy,Montgomery,TX
139,0.55,-2.0,0.61,48361,Orange,TX,healthy,Orange,TX
140,0.63,-2.0,-2.0,48401,Rusk,TX,tie,Rusk,TX
141,0.63,0.29,0.34,48439,Tarrant,TX,healthy,Tarrant,TX
142,0.22,0.28,0.17,48453,Travis,TX,unhealthy,Travis,TX
143,0.55,-2.0,0.42,48471,Walker,TX,healthy,Walker,TX
144,0.0,0.0,0.11,51041,Chesterfield,VA,healthy,Chesterfield,VA
145,0.05,0.25,0.26,51059,Fairfax,VA,healthy,Fairfax,VA
146,0.89,0.23,0.29,51087,Henrico,VA,healthy,Henrico,VA
147,0.0,0.55,0.0,51740,Portsmouth City,VA,unhealthy,Portsmouth City,VA
148,0.42,0.35,0.16,51810,Virginia Beach City,VA,unhealthy,Virginia Beach City,VA
149,0.0,0.34,0.29,53033,King,WA,unhealthy,King,WA
150,0.7,0.29,0.37,53035,Kitsap,WA,healthy,Kitsap,WA
151,0.17,0.23,0.24,53053,Pierce,WA,healthy,Pierce,WA
152,0.0,0.0,-2.0,53057,Skagit,WA,unhealthy,Skagit,WA
153,0.12,0.35,0.39,53061,Snohomish,WA,healthy,Snohomish,WA
154,-0.44,0.69,0.26,53067,Thurston,WA,unhealthy,Thurston,WA
155,0.0,0.5,0.63,54039,Kanawha,WV,healthy,Kanawha,WV
156,0.58,-2.0,-2.0,54061,Monongalia,WV,tie,Monongalia,WV
157,0.0,0.19,0.14,55079,Milwaukee,WI,unhealthy,Milwaukee,WI
158,-2.0,0.41,0.27,01003,Baldwin,AL,unhealthy,Baldwin,AL
159,-2.0,0.36,0.0,01031,Coffee,AL,unhealthy,Coffee,AL
160,-2.0,0.49,-2.0,01051,Elmore,AL,unhealthy,Elmore,AL
161,-2.0,0.07,-0.13,01069,Houston,AL,unhealthy,Houston,AL
162,-2.0,0.6,-2.0,01071,Jackson,AL,unhealthy,Jackson,AL
163,-2.0,0.29,0.22,01073,Jefferson,AL,unhealthy,Jefferson,AL
164,-2.0,0.14,-0.15,01081,Lee,AL,unhealthy,Lee,AL
165,-2.0,0.0,0.0,01083,Limestone,AL,unhealthy,Limestone,AL
166,-2.0,0.0,-2.0,01085,Lowndes,AL,unhealthy,Lowndes,AL
167,-2.0,0.35,0.32,01089,Madison,AL,unhealthy,Madison,AL
168,-2.0,0.36,0.4,01097,Mobile,AL,healthy,Mobile,AL
169,-2.0,0.36,-0.15,01101,Montgomery,AL,unhealthy,Montgomery,AL
170,-2.0,0.69,0.0,01117,Shelby,AL,unhealthy,Shelby,AL
171,-2.0,0.02,0.01,01125,Tuscaloosa,AL,unhealthy,Tuscaloosa,AL
172,-2.0,0.62,0.87,02020,Anchorage,AK,healthy,Anchorage,AK
173,-2.0,0.49,-2.0,02130,Ketchikan Gateway,AK,unhealthy,Ketchikan Gateway,AK
174,-2.0,-0.15,0.0,02170,Matanuska-Susitna,AK,healthy,Matanuska-Susitna,AK
175,-2.0,0.87,-2.0,02220,Sitka,AK,unhealthy,Sitka,AK
176,-2.0,0.0,-2.0,04003,Cochise,AZ,unhealthy,Cochise,AZ
177,-2.0,0.79,0.95,04005,Coconino,AZ,healthy,Coconino,AZ
178,-2.0,0.54,-0.61,04007,Gila,AZ,unhealthy,Gila,AZ
179,-2.0,0.0,-2.0,04015,Mohave,AZ,unhealthy,Mohave,AZ
180,-2.0,0.18,-2.0,04025,Yavapai,AZ,unhealthy,Yavapai,AZ
181,-2.0,-0.01,-2.0,04027,Yuma,AZ,unhealthy,Yuma,AZ
182,-2.0,0.28,0.14,05007,Benton,AR,unhealthy,Benton,AR
183,-2.0,0.62,0.64,05031,Craighead,AR,healthy,Craighead,AR
184,-2.0,0.84,-2.0,05033,Crawford,AR,unhealthy,Crawford,AR
185,-2.0,0.12,0.06,05045,Faulkner,AR,unhealthy,Faulkner,AR
186,-2.0,0.73,0.6,05051,Garland,AR,unhealthy,Garland,AR
187,-2.0,0.89,-2.0,05085,Lonoke,AR,unhealthy,Lonoke,AR
188,-2.0,0.46,0.46,05119,Pulaski,AR,unhealthy,Pulaski,AR
189,-2.0,0.51,-2.0,05123,St Francis,AR,unhealthy,St Francis,AR
190,-2.0,0.24,0.0,05139,Union,AR,unhealthy,Union,AR
191,-2.0,0.03,-2.0,05141,Van Buren,AR,unhealthy,Van Buren,AR
192,-2.0,0.65,0.4,05143,Washington,AR,unhealthy,Washington,AR
193,-2.0,0.54,0.53,06007,Butte,CA,unhealthy,Butte,CA
194,-2.0,0.89,-2.0,06009,Calaveras,CA,unhealthy,Calaveras,CA
195,-2.0,0.24,0.18,06019,Fresno,CA,unhealthy,Fresno,CA
196,-2.0,0.0,-2.0,06021,Glenn,CA,unhealthy,Glenn,CA
197,-2.0,0.75,0.52,06023,Humboldt,CA,unhealthy,Humboldt,CA
198,-2.0,0.36,0.38,06025,Imperial,CA,healthy,Imperial,CA
199,-2.0,0.0,0.0,06027,Inyo,CA,unhealthy,Inyo,CA
200,-2.0,0.29,0.62,06031,Kings,CA,healthy,Kings,CA
201,-2.0,0.34,0.19,06051,Mono,CA,unhealthy,Mono,CA
202,-2.0,0.39,0.43,06057,Nevada,CA,healthy,Nevada,CA
203,-2.0,0.72,-2.0,06069,San Benito,CA,unhealthy,San Benito,CA
204,-2.0,0.46,0.09,06077,San Joaquin,CA,unhealthy,San Joaquin,CA
205,-2.0,0.46,0.51,06095,Solano,CA,healthy,Solano,CA
206,-2.0,0.19,0.23,06099,Stanislaus,CA,healthy,Stanislaus,CA
207,-2.0,0.0,0.9,06105,Trinity,CA,healthy,Trinity,CA
208,-2.0,0.01,-0.03,06107,Tulare,CA,unhealthy,Tulare,CA
209,-2.0,0.45,0.4,08001,Adams,CO,unhealthy,Adams,CO
210,-2.0,-0.22,0.43,08005,Arapahoe,CO,healthy,Arapahoe,CO
211,-2.0,0.48,0.27,08013,Boulder,CO,unhealthy,Boulder,CO
212,-2.0,0.46,-2.0,08019,Clear Creek,CO,unhealthy,Clear Creek,CO
213,-2.0,0.33,0.67,08035,Douglas,CO,healthy,Douglas,CO
214,-2.0,0.26,0.21,08037,Eagle,CO,unhealthy,Eagle,CO
215,-2.0,0.49,-2.0,08043,Fremont,CO,unhealthy,Fremont,CO
216,-2.0,0.0,-2.0,08045,Garfield,CO,unhealthy,Garfield,CO
217,-2.0,0.42,0.41,08059,Jefferson,CO,unhealthy,Jefferson,CO
218,-2.0,0.51,-2.0,08067,La Plata,CO,unhealthy,La Plata,CO
219,-2.0,0.52,0.3,08069,Larimer,CO,unhealthy,Larimer,CO
220,-2.0,0.0,-2.0,08071,Las Animas,CO,unhealthy,Las Animas,CO
221,-2.0,0.0,0.42,08077,Mesa,CO,healthy,Mesa,CO
222,-2.0,0.05,-2.0,08093,Park,CO,unhealthy,Park,CO
223,-2.0,0.64,0.4,08097,Pitkin,CO,unhealthy,Pitkin,CO
224,-2.0,0.81,-2.0,08101,Pueblo,CO,unhealthy,Pueblo,CO
225,-2.0,0.37,0.38,08107,Routt,CO,healthy,Routt,CO
226,-2.0,0.56,0.18,08117,Summit,CO,unhealthy,Summit,CO
227,-2.0,0.12,0.45,08123,Weld,CO,healthy,Weld,CO
228,-2.0,0.18,0.18,09001,Fairfield,CT,unhealthy,Fairfield,CT
229,-2.0,0.31,0.39,09005,Litchfield,CT,healthy,Litchfield,CT
230,-2.0,0.32,0.23,09007,Middlesex,CT,unhealthy,Middlesex,CT
231,-2.0,0.25,0.08,09009,New Haven,CT,unhealthy,New Haven,CT
232,-2.0,0.35,0.0,09011,New London,CT,unhealthy,New London,CT
233,-2.0,-0.1,-0.08,09013,Tolland,CT,healthy,Tolland,CT
234,-2.0,0.14,0.05,09015,Windham,CT,unhealthy,Windham,CT
235,-2.0,0.39,0.18,10003,New Castle,DE,unhealthy,New Castle,DE
236,-2.0,0.55,0.49,10005,Sussex,DE,unhealthy,Sussex,DE
237,-2.0,0.35,0.08,12001,Alachua,FL,unhealthy,Alachua,FL
238,-2.0,0.31,0.8,12005,Bay,FL,healthy,Bay,FL
239,-2.0,0.37,0.33,12009,Brevard,FL,unhealthy,Brevard,FL
240,-2.0,0.34,-2.0,12015,Charlotte,FL,unhealthy,Charlotte,FL
241,-2.0,0.36,0.0,12017,Citrus,FL,unhealthy,Citrus,FL
242,-2.0,0.52,0.15,12019,Clay,FL,unhealthy,Clay,FL
243,-2.0,0.61,0.35,12021,Collier,FL,unhealthy,Collier,FL
244,-2.0,0.32,0.42,12031,Duval,FL,healthy,Duval,FL
245,-2.0,0.4,0.33,12033,Escambia,FL,unhealthy,Escambia,FL
246,-2.0,0.65,0.6,12035,Flagler,FL,unhealthy,Flagler,FL
247,-2.0,0.7,-2.0,12037,Franklin,FL,unhealthy,Franklin,FL
248,-2.0,0.0,-2.0,12053,Hernando,FL,unhealthy,Hernando,FL
249,-2.0,0.0,-2.0,12055,Highlands,FL,unhealthy,Highlands,FL
250,-2.0,0.3,0.25,12057,Hillsborough,FL,unhealthy,Hillsborough,FL
251,-2.0,0.49,-2.0,12065,Jefferson,FL,unhealthy,Jefferson,FL
252,-2.0,0.45,0.26,12069,Lake,FL,unhealthy,Lake,FL
253,-2.0,0.24,0.16,12073,Leon,FL,unhealthy,Leon,FL
254,-2.0,0.53,0.34,12081,Manatee,FL,unhealthy,Manatee,FL
255,-2.0,0.46,-0.09,12083,Marion,FL,unhealthy,Marion,FL
256,-2.0,0.49,0.26,12085,Martin,FL,unhealthy,Martin,FL
257,-2.0,0.27,0.12,12087,Monroe,FL,unhealthy,Monroe,FL
258,-2.0,0.38,0.23,12089,Nassau,FL,unhealthy,Nassau,FL
259,-2.0,0.0,0.4,12091,Okaloosa,FL,healthy,Okaloosa,FL
260,-2.0,0.36,0.26,12095,Orange,FL,unhealthy,Orange,FL
261,-2.0,0.26,0.52,12097,Osceola,FL,healthy,Osceola,FL
262,-2.0,0.3,0.23,12099,Palm Beach,FL,unhealthy,Palm Beach,FL
263,-2.0,0.02,0.23,12101,Pasco,FL,healthy,Pasco,FL
264,-2.0,0.45,0.39,12105,Polk,FL,unhealthy,Polk,FL
265,-2.0,0.14,0.16,12109,St Johns,FL,healthy,St Johns,FL
266,-2.0,0.96,0.29,12111,St Lucie,FL,unhealthy,St Lucie,FL
267,-2.0,0.68,-2.0,12113,Santa Rosa,FL,unhealthy,Santa Rosa,FL
268,-2.0,0.2,0.21,12115,Sarasota,FL,healthy,Sarasota,FL
269,-2.0,0.2,0.29,12117,Seminole,FL,healthy,Seminole,FL
270,-2.0,0.46,0.57,12119,Sumter,FL,healthy,Sumter,FL
271,-2.0,0.4,0.15,12127,Volusia,FL,unhealthy,Volusia,FL
272,-2.0,0.51,-2.0,12129,Wakulla,FL,unhealthy,Wakulla,FL
273,-2.0,0.62,0.0,12131,Walton,FL,unhealthy,Walton,FL
274,-2.0,0.83,-2.0,13005,Bacon,GA,unhealthy,Bacon,GA
275,-2.0,-0.33,-2.0,13013,Barrow,GA,unhealthy,Barrow,GA
276,-2.0,0.1,0.38,13021,Bibb,GA,healthy,Bibb,GA
277,-2.0,0.16,0.55,13031,Bulloch,GA,healthy,Bulloch,GA
278,-2.0,0.0,-2.0,13035,Butts,GA,unhealthy,Butts,GA
279,-2.0,0.32,0.42,13057,Cherokee,GA,healthy,Cherokee,GA
280,-2.0,0.53,0.16,13059,Clarke,GA,unhealthy,Clarke,GA
281,-2.0,0.42,-2.0,13083,Dade,GA,unhealthy,Dade,GA
282,-2.0,0.0,-2.0,13095,Dougherty,GA,unhealthy,Dougherty,GA
283,-2.0,0.45,0.35,13115,Floyd,GA,unhealthy,Floyd,GA
284,-2.0,0.0,0.0,13117,Forsyth,GA,unhealthy,Forsyth,GA
285,-2.0,0.3,0.46,13119,Franklin,GA,healthy,Franklin,GA
286,-2.0,0.36,0.09,13127,Glynn,GA,unhealthy,Glynn,GA
287,-2.0,-0.25,-2.0,13129,Gordon,GA,unhealthy,Gordon,GA
288,-2.0,0.32,0.38,13151,Henry,GA,healthy,Henry,GA
289,-2.0,0.03,0.0,13153,Houston,GA,unhealthy,Houston,GA
290,-2.0,0.0,-2.0,13157,Jackson,GA,unhealthy,Jackson,GA
291,-2.0,0.18,-0.28,13169,Jones,GA,unhealthy,Jones,GA
292,-2.0,0.0,0.0,13171,Lamar,GA,unhealthy,Lamar,GA
293,-2.0,0.21,-2.0,13175,Laurens,GA,unhealthy,Laurens,GA
294,-2.0,0.61,0.68,13179,Liberty,GA,healthy,Liberty,GA
295,-2.0,0.0,0.21,13185,Lowndes,GA,healthy,Lowndes,GA
296,-2.0,0.0,-2.0,13211,Morgan,GA,unhealthy,Morgan,GA
297,-2.0,0.73,0.06,13215,Muscogee,GA,unhealthy,Muscogee,GA
298,-2.0,0.68,-2.0,13217,Newton,GA,unhealthy,Newton,GA
299,-2.0,0.79,-2.0,13219,Oconee,GA,unhealthy,Oconee,GA
300,-2.0,0.34,0.0,13227,Pickens,GA,unhealthy,Pickens,GA
301,-2.0,0.0,0.0,13235,Pulaski,GA,unhealthy,Pulaski,GA
302,-2.0,-0.26,0.22,13245,Richmond,GA,healthy,Richmond,GA
303,-2.0,0.29,0.0,13247,Rockdale,GA,unhealthy,Rockdale,GA
304,-2.0,0.36,-2.0,13273,Terrell,GA,unhealthy,Terrell,GA
305,-2.0,0.0,0.0,13277,Tift,GA,unhealthy,Tift,GA
306,-2.0,0.94,-2.0,13285,Troup,GA,unhealthy,Troup,GA
307,-2.0,-0.18,-0.18,13293,Upson,GA,unhealthy,Upson,GA
308,-2.0,0.0,-2.0,13305,Wayne,GA,unhealthy,Wayne,GA
309,-2.0,0.31,-2.0,13313,Whitfield,GA,unhealthy,Whitfield,GA
310,-2.0,0.0,0.73,15001,Hawaii,HI,healthy,Hawaii,HI
311,-2.0,0.0,0.71,15007,Kauai,HI,healthy,Kauai,HI
312,-2.0,0.36,-2.0,16005,Bannock,ID,unhealthy,Bannock,ID
313,-2.0,0.39,-2.0,16019,Bonneville,ID,unhealthy,Bonneville,ID
314,-2.0,0.25,0.66,16027,Canyon,ID,healthy,Canyon,ID
315,-2.0,0.0,-2.0,16029,Caribou,ID,unhealthy,Caribou,ID
316,-2.0,-0.01,-2.0,16051,Jefferson,ID,unhealthy,Jefferson,ID
317,-2.0,0.52,-2.0,16057,Latah,ID,unhealthy,Latah,ID
318,-2.0,-0.65,-2.0,16069,Nez Perce,ID,unhealthy,Nez Perce,ID
319,-2.0,0.64,-2.0,16085,Valley,ID,unhealthy,Valley,ID
320,-2.0,0.0,-2.0,17007,Boone,IL,unhealthy,Boone,IL
321,-2.0,0.45,0.13,17019,Champaign,IL,unhealthy,Champaign,IL
322,-2.0,0.0,0.47,17029,Coles,IL,healthy,Coles,IL
323,-2.0,0.31,-2.0,17037,De Kalb,IL,unhealthy,De Kalb,IL
324,-2.0,0.75,-2.0,17039,De Witt,IL,unhealthy,De Witt,IL
325,-2.0,0.9,-2.0,17049,Effingham,IL,unhealthy,Effingham,IL
326,-2.0,0.51,-2.0,17063,Grundy,IL,unhealthy,Grundy,IL
327,-2.0,0.67,0.67,17065,Hamilton,IL,unhealthy,Hamilton,IL
328,-2.0,0.0,0.0,17073,Henry,IL,unhealthy,Henry,IL
329,-2.0,0.0,-2.0,17077,Jackson,IL,unhealthy,Jackson,IL
330,-2.0,0.16,-2.0,17091,Kankakee,IL,unhealthy,Kankakee,IL
331,-2.0,0.15,0.33,17093,Kendall,IL,healthy,Kendall,IL
332,-2.0,0.0,-2.0,17103,Lee,IL,unhealthy,Lee,IL
333,-2.0,0.39,0.27,17111,McHenry,IL,unhealthy,McHenry,IL
334,-2.0,0.22,0.21,17113,McLean,IL,unhealthy,McLean,IL
335,-2.0,0.28,0.11,17119,Madison,IL,unhealthy,Madison,IL
336,-2.0,0.2,0.0,17141,Ogle,IL,unhealthy,Ogle,IL
337,-2.0,0.61,0.36,17143,Peoria,IL,unhealthy,Peoria,IL
338,-2.0,0.0,-2.0,17159,Richland,IL,unhealthy,Richland,IL
339,-2.0,0.0,-0.07,17161,Rock Island,IL,unhealthy,Rock Island,IL
340,-2.0,0.0,-0.35,17163,St Clair,IL,unhealthy,St Clair,IL
341,-2.0,0.53,0.73,17167,Sangamon,IL,healthy,Sangamon,IL
342,-2.0,0.0,0.07,17179,Tazewell,IL,healthy,Tazewell,IL
343,-2.0,0.7,-2.0,17185,Wabash,IL,unhealthy,Wabash,IL
344,-2.0,0.46,0.0,17187,Warren,IL,unhealthy,Warren,IL
345,-2.0,-0.11,0.06,17197,Will,IL,healthy,Will,IL
346,-2.0,-0.18,0.19,17201,Winnebago,IL,healthy,Winnebago,IL
347,-2.0,0.21,0.08,18003,Allen,IN,unhealthy,Allen,IN
348,-2.0,0.44,0.0,18005,Bartholomew,IN,unhealthy,Bartholomew,IN
349,-2.0,0.0,0.35,18011,Boone,IN,healthy,Boone,IN
350,-2.0,0.54,-2.0,18029,Dearborn,IN,unhealthy,Dearborn,IN
